#     date     Ta     ea     uu     Rs     T0
2013-06-21  30.70 448.37   3.62 365.19  26.22
2013-06-22  31.00 479.16   2.54 368.44  27.07
2013-06-23  31.05 589.08   3.61 364.88  26.82
2013-06-24  30.20 578.66   5.31 313.09  25.51
2013-06-25  29.82 894.45   3.60 340.19  26.14
2013-06-26  32.76 1005.16   3.54 352.96  26.41
2013-06-27  34.58 1080.44   2.47 354.19  28.85
2013-06-28  36.11 1173.18   1.35 356.30  30.38
2013-06-29  38.64 1037.75   1.22 351.36  30.01
2013-06-30  38.63 985.26   1.48 350.43  31.71
2013-07-01  38.40 1138.93   2.91 331.89  28.94
2013-07-02  38.00 1123.12   3.65 317.13  29.93
2013-07-03  36.44 1186.15   2.79 343.53  29.59
2013-07-04  38.16 1173.62   3.12 309.84  27.88
2013-07-05  36.51 1268.96   3.84 310.78  27.43
2013-07-06  34.78 1223.56   3.54 304.39  27.68
2013-07-07  34.98 1162.46   1.95 296.39  29.33
2013-07-08  34.96 1211.94   1.76 343.86  30.42
2013-07-09  36.09 719.04   2.03 349.32  28.47
2013-07-10  35.72 1028.80   2.65 341.96  29.27
2013-07-11  31.65 1571.95   4.24 196.38  26.75
2013-07-12  28.33 1987.11   1.14 256.73  24.85
2013-07-13  30.66 1873.27   1.67 327.65  28.85
2013-07-14  32.99 1458.19   1.60 309.58  29.70
2013-07-15  34.37 1538.00   1.90 299.43  29.80
2013-07-16  34.53 1340.19   2.89 287.51  28.81
2013-07-17  33.48 1186.79   3.09 303.78  28.54
2013-07-18  35.06 1225.94   1.62 329.17  30.64
2013-07-19  35.72 1252.36   1.93 340.91  29.45
2013-07-20  33.81 1661.40   2.45 299.77  29.38
2013-07-21  30.19 2178.48   2.17 162.05  29.39
2013-07-22  29.47 2178.84   2.29 274.23  29.41
2013-07-23  31.64 1562.46   1.24 311.38  29.42
2013-07-24  34.53 1435.83   1.02 314.16  30.03
2013-07-25  36.06 1318.37   1.85 317.50  31.03
2013-07-26  34.80 1594.92   3.76 278.50  28.68
2013-07-27  31.15 1853.77   2.13 276.75  28.31
2013-07-28  29.56 2112.84   1.56 310.28  27.60
2013-07-29  30.13 1627.45   2.37 311.08  28.92
2013-07-30  34.25 837.70   3.13 333.17  28.58
2013-07-31  34.23 1011.02   2.67 331.49  28.92
2013-08-01  35.58 1148.41   4.04 328.46  28.67
2013-08-02  33.87 787.66   3.72 335.89  29.68
2013-08-03  32.97 769.89   3.42 335.92  29.19
2013-08-04  33.71 804.45   2.65 322.28  28.34
2013-08-05  33.97 820.80   3.37 306.63  28.14
2013-08-06  32.86 908.07   4.05 272.31  28.20
2013-08-07  31.82 1002.14   4.05 328.61  28.39
2013-08-08  32.06 683.73   3.08 336.91  29.07
2013-08-09  32.13 654.89   2.62 335.11  28.38
2013-08-10  31.54 637.29   2.98 334.80  28.92
2013-08-11  31.21 669.00   2.51 333.81  28.34
2013-08-12  31.38 626.65   1.97 335.51  29.47
2013-08-13  31.82 683.95   1.42 334.13  29.24
2013-08-14  32.04 659.62   1.99 333.26  29.27
2013-08-15  32.69 943.78   1.40 280.28  29.10
2013-08-16  34.82 1326.32   1.44 291.63  29.06
2013-08-17  36.09 1272.89   2.22 278.16  30.13
2013-08-18  33.18 1483.56   2.59 290.55  28.97
2013-08-19  30.27 1731.40   1.66 253.65  28.96
2013-08-20  32.80 1576.89   1.28 279.05  28.96
2013-08-21  34.57 1184.56   1.32 273.95  30.65
2013-08-22  33.93 1176.45   2.67 266.02  29.70
2013-08-23  30.01 1447.58   2.31 240.98  26.79
2013-08-24  30.00 1532.92   2.86 262.63  29.54
2013-08-25  26.48 2027.82   2.09 169.49  28.04
2013-08-26  24.00 2063.34   1.51 117.62  27.12
2013-08-27  25.53 2169.82   1.35 258.04  26.21
2013-08-28  29.96 2246.50   1.22 269.27  28.53
2013-08-29  31.18 2171.84   1.76 256.37  28.51
2013-08-30  29.00 2373.73   2.15 186.20  25.11
2013-08-31  28.84 2452.79   1.76 203.76  25.56
2013-09-01  27.20 2287.73   1.14 197.50  26.01
2013-09-02  30.18 2290.87   1.04 272.74  28.05
2013-09-03  30.69 1927.04   1.91 249.58  26.15
2013-09-04  31.21 1980.62   1.44 275.66  29.59
2013-09-05  30.22 1867.08   1.67 254.44  28.08
2013-09-06  32.51 1495.00   1.66 251.85  29.67
2013-09-07  29.14 1699.20   2.10 136.79  27.93
2013-09-08  25.40 2185.99   1.70 200.67  26.19
2013-09-09  25.36 2046.48   1.68 220.66  25.81
2013-09-10  23.11 1951.56   1.30 117.32  25.82
2013-09-11  22.79 1965.11   1.04 172.38  25.83
2013-09-12  23.12 1948.35   1.51 236.69  25.84
2013-09-13  25.32 2005.54   1.22 261.31  27.47
2013-09-14  27.12 1756.35   1.28 263.46  26.83
2013-09-15  27.72 1733.01   1.15 264.31  28.20
2013-09-16  29.66 1696.49   1.28 255.55  28.42
2013-09-17  31.47 1145.87   3.60 263.72  28.29
2013-09-18  30.54 486.41   2.47 272.24  28.14
2013-09-19  26.98 792.14   1.75 271.70  26.94
2013-09-20  27.14 811.45   1.30 267.18  28.42
2013-09-21  28.90 646.05   4.08 264.41  26.64
2013-09-22  24.98 621.31   4.36 259.23  25.35
2013-09-23  22.21 832.44   1.52 263.52  25.55
2013-09-24  23.82 846.01   1.70 259.99  26.00
2013-09-25  27.85 567.81   5.96 258.15  24.89
2013-09-26  23.10 573.67   4.18 245.51  23.78
2013-09-27  18.25 586.60   3.02 250.84  23.63
2013-09-28  18.84 676.46   1.51 254.40  23.69
2013-09-29  21.04 662.37   1.12 251.63  24.55
2013-09-30  23.53 575.88   2.01 249.94  24.40
2013-10-01  24.16 632.19   2.39 246.95  24.31
2013-10-02  25.10 710.42   3.85 238.58  22.73
2013-10-03  25.06 685.60   3.82 239.16  23.38
2013-10-04  18.23 378.22   4.88 243.92  22.37
2013-10-05  16.40 452.07   4.06 241.94  21.60
2013-10-06  18.04 511.46   1.76 238.52  22.94
2013-10-07  20.03 694.89   0.90 201.09  22.69
2013-10-08  21.53 604.49   2.50 225.39  21.76
2013-10-09  20.72 589.14   4.14 128.37  21.62
2013-10-10  14.11 889.51   2.51 133.02  19.18
2013-10-11  15.24 937.10   1.46 215.04  20.15
2013-10-12  16.26 1037.95   1.16 214.00  20.61
2013-10-13  19.51 768.72   3.44 213.50  20.83
2013-10-14  17.94 770.84   2.21 214.50  19.98
2013-10-15  16.61 706.57   2.38 218.42  20.82
2013-10-16  16.30 552.24   2.87 215.53  20.44
2013-10-17  15.73 650.00   1.03 212.25  20.23
2013-10-18  17.45 647.41   1.56 211.10  20.19
2013-10-19  18.06 603.44   1.28 210.51  20.54
2013-10-20  18.25 652.27   1.03 207.19  20.63
2013-10-21  18.95 712.17   1.39 203.04  20.49
2013-10-22  19.46 626.68   1.31 200.88  21.35
2013-10-23  19.83 690.78   1.12 184.32  19.70
2013-10-24  20.47 695.60   0.94 180.82  20.41
2013-10-25  20.56 801.10   1.08 191.82  19.98
2013-10-26  19.89 870.68   1.35 191.08  20.75
2013-10-27  20.27 819.47   1.27 187.90  20.51
2013-10-28  21.30 588.73   6.48 160.29  20.19
2013-10-29  15.01 624.00   3.37 173.00  18.58
2013-10-30  13.45 714.52   1.87 179.90  18.06
2013-10-31  12.89 692.01   1.26 181.97  19.28
2013-11-01  14.62 648.44   1.23 182.59  18.95
2013-11-02  15.70 755.71   0.95 178.57  18.55
2013-11-03  17.26 613.77   1.75 178.69  18.89
2013-11-04  14.06 561.98   2.37 120.16  17.93
2013-11-05  10.90 468.11   3.74 175.83  18.31
2013-11-06  10.34 428.97   1.80 172.80  17.81
2013-11-07  13.45 527.72   1.00 163.72  18.19
2013-11-08  14.38 586.84   0.74 166.92  17.69
2013-11-09  14.96 633.69   0.94 166.47  18.52
2013-11-10  15.07 704.45   0.99 163.35  17.22
2013-11-11  15.47 662.62   1.04 164.01  18.53
2013-11-12  16.77 600.11   1.24 147.98  16.76
2013-11-13  18.52 568.46   0.99 158.03  18.32
2013-11-14  17.15 622.71   0.95 159.05  18.48
2013-11-15  17.78 595.63   2.46 154.43  17.57
2013-11-16  14.95 649.40   2.38 153.84  17.00
2013-11-17  14.17 764.16   2.23 149.79  16.94
2013-11-18  13.38 885.59   0.63 148.17  17.58
2013-11-19  14.89 909.04   1.10 132.56  14.12
2013-11-20  13.62 959.08   0.94 118.24  15.46
2013-11-21  14.47 1065.43   1.80  98.22  15.57
2013-11-22   9.73 955.75   3.29  41.37  15.03
2013-11-23   8.73 859.00   2.69  54.79  14.49
2013-11-24   9.59 896.34   1.62  99.90  13.95
2013-11-25  10.61 915.33   1.03 138.69  16.53
2013-11-26  11.29 820.24   0.90 139.63  15.37
2013-11-27  12.21 895.73   1.15 124.07  14.88
2013-11-28  11.67 859.97   1.12 125.67  15.45
2013-11-29  11.06 877.09   1.04 125.19  15.97
2013-11-30  11.69 857.53   1.18 132.14  15.84
2013-12-01  11.46 840.23   1.04 134.22  15.22
2013-12-02  10.90 822.43   0.72 125.19  16.13
2013-12-03  12.96 747.70   3.03 111.62  15.41
2013-12-04   8.26 492.20   4.65 137.94  14.75
2013-12-05   0.52 291.93   2.49 141.40  14.32
2013-12-06   0.17 319.74   0.92 137.15  14.68
2013-12-07   5.13 463.38   3.77  75.35  15.79
2013-12-08   3.84 370.64   3.17 130.52  13.82
2013-12-09  -0.14 247.14   3.33 139.19  13.93
2013-12-10  -0.40 270.80   2.26 135.98  13.39
2013-12-11   1.92 357.24   1.47 135.39  14.11
2013-12-12   4.05 392.17   1.59 125.15  12.87
2013-12-13   6.31 512.22   0.83 128.18  13.94
2013-12-14   7.06 409.05   2.26 132.50  13.94
2013-12-15   7.02 478.43   1.44 129.91  13.86
2013-12-16   8.70 531.87   1.00 124.49  12.19
2013-12-17   9.73 544.58   1.04 126.60   9.70
2013-12-18   9.94 593.20   0.74  78.17  11.61
2013-12-19  11.54 583.97   2.61  99.58  12.87
2013-12-20   9.47 651.97   2.45 127.77  13.24
2013-12-21   8.17 482.13   1.52 128.57  12.70
2013-12-22   9.22 553.61   0.98 128.25  13.69
2013-12-23   9.34 600.40   0.92 128.10  13.19
2013-12-24   9.68 599.11   1.07 128.52  12.06
2013-12-25  10.16 463.01   2.47 132.68  14.13
2013-12-26   8.76 346.45   1.46 133.66  13.14
2013-12-27   9.42 390.78   0.95 132.53  13.59
2013-12-28   9.25 514.46   0.91 100.50  12.86
2013-12-29   9.65 421.57   3.17 135.13  13.50
2013-12-30   7.35 398.46   1.16 133.81  12.81
2013-12-31   7.45 465.96   0.83 132.43  12.26
2014-01-01   9.09 519.60   1.10 132.60  12.83
2014-01-02   9.98 485.93   1.06 129.47  12.56
2014-01-03   8.97 496.43   0.79 134.01  13.22
2014-01-04   9.27 499.01   1.22 135.53  12.66
2014-01-05   7.62 304.41   3.01 140.31  13.54
2014-01-06   6.60 245.47   2.30 140.46  12.76
2014-01-07   7.40 416.78   0.76 132.94  10.79
2014-01-08   6.99 461.44   0.72 137.09  11.65
2014-01-09   8.07 502.72   0.80 127.43  11.88
2014-01-10   9.25 591.57   0.76 137.59  12.11
2014-01-11   9.41 634.70   0.86 138.63   9.71
2014-01-12  12.82 522.52   1.94 144.16  12.72
2014-01-13   9.51 383.27   2.09 144.94  12.27
2014-01-14  10.81 456.52   1.94 146.84  13.04
2014-01-15  11.45 396.60   1.79 147.72  13.05
2014-01-16  11.65 378.51   1.50 149.34  13.03
2014-01-17  11.13 346.49   1.39 150.80  13.26
2014-01-18  10.65 382.72   1.03 153.84  12.41
2014-01-19  10.21 391.98   0.91 153.02  13.10
2014-01-20  10.14 451.19   0.98 155.19  12.69
2014-01-21  10.43 409.30   1.02 134.13  11.03
2014-01-22  11.24 472.15   0.71 123.61  13.18
2014-01-23   9.89 421.20   1.91 142.30  12.91
2014-01-24  11.11 409.34   2.27 134.52  12.22
2014-01-25  11.71 370.45   1.34 138.66  11.53
2014-01-26   9.51 381.65   0.79 151.72  13.08
2014-01-27   9.87 405.40   0.83 162.79  12.75
2014-01-28  11.32 435.34   1.34 156.05  10.81
2014-01-29  11.62 450.97   0.87 154.84  11.38
2014-01-30  15.29 467.07   3.36  83.86  11.29
2014-01-31  12.98 729.44   2.69 138.53  11.21
2014-02-01   8.39 550.12   2.49 171.49  11.30
2014-02-02   5.07 435.62   1.34 138.56  12.58
2014-02-03   8.04 554.32   0.82 168.69  11.96
2014-02-04   7.97 536.56   1.06 173.69  11.21
2014-02-05   7.38 497.71   1.24 170.12  11.85
2014-02-06   7.92 561.69   1.94  80.95  12.22
2014-02-07   9.33 799.73   1.23  91.77   9.66
2014-02-08  11.21 769.76   1.89 156.28   7.17
2014-02-09  13.72 732.44   1.20 173.71  11.83
2014-02-10  14.37 711.75   1.12 175.70  13.06
2014-02-11  13.89 585.08   1.98 185.43  11.29
2014-02-12  12.41 467.37   0.96 185.47  11.42
2014-02-13  13.98 452.57   1.00 190.14  12.11
2014-02-14  15.27 468.95   0.90 188.59  12.66
2014-02-15  15.92 471.47   1.02 177.95  11.85
2014-02-16  18.33 467.81   2.63 184.40  13.09
2014-02-17  16.13 436.14   1.00 204.02  11.69
2014-02-18  17.10 468.19   1.70 181.25  12.63
2014-02-19  15.88 394.63   2.33 202.27  14.03
2014-02-20  13.87 257.68   3.30 211.15  13.36
2014-02-21  11.28 313.56   1.02 210.11  13.33
2014-02-22  13.00 392.84   1.06 212.03  13.80
2014-02-23  13.93 433.70   1.10 212.87  13.53
2014-02-24  15.15 435.70   1.18 217.59  14.32
2014-02-25  15.20 445.07   1.16 219.58  14.71
2014-02-26  16.42 512.73   1.83 211.77  13.90
2014-02-27  18.48 656.08   4.32 201.12  13.21
2014-02-28  15.61 595.59   2.70 123.95  12.65
2014-03-01  13.74 996.76   4.20 177.91  12.10
2014-03-02  12.63 947.74   2.11 157.21  11.12
2014-03-03  13.61 929.15   1.70 211.64  11.74
2014-03-04  14.87 952.54   1.24 217.52  14.02
2014-03-05  14.97 835.98   1.26 213.83  13.11
2014-03-06  15.91 685.15   1.20 199.65  12.36
2014-03-07  18.50 578.85   2.63 240.35  14.05
2014-03-08  15.74 434.94   3.60 247.53  14.97
2014-03-09  15.76 387.36   1.78 249.42  14.53
2014-03-10  17.64 280.82   2.58 241.60  14.36
2014-03-11  17.40 287.75   3.94 254.04  13.58
2014-03-12  13.78 373.56   3.44 255.91  14.24
2014-03-13  15.41 390.78   1.34 160.55  14.60
2014-03-14  16.32 501.85   1.28 248.97  12.85
2014-03-15  18.30 351.87   2.93 264.57  15.69
2014-03-16  17.55 233.06   2.09 265.07  15.75
2014-03-17  19.21 297.82   2.82 266.24  15.36
2014-03-18  15.55 220.09   5.03 274.07  13.92
2014-03-19  11.92 241.63   2.49 280.50  14.78
2014-03-20  12.84 320.22   1.04 256.71  13.87
2014-03-21  15.66 373.78   0.99 254.85  15.21
2014-03-22  19.02 426.33   1.90 272.77  16.90
2014-03-23  17.67 392.06   1.28 275.98  14.83
2014-03-24  18.54 387.87   1.64 281.98  17.37
2014-03-25  19.83 297.11   1.34 283.44  17.58
2014-03-26  20.34 438.53   5.43 246.54  15.47
2014-03-27  14.56 614.98   2.78 245.96  13.47
2014-03-28  15.05 574.13   1.27 268.26  14.81
2014-03-29  18.31 444.04   2.69 273.73  13.86
2014-03-30  20.49 460.39   4.81 252.45  14.18
2014-03-31  15.83 398.84   2.61 290.68  14.99
2014-04-01  17.21 350.98   5.36 252.51  14.87
2014-04-02  13.53 449.96   3.80 258.86  15.10
2014-04-03  11.29 600.67   1.31 291.39  13.28
2014-04-04  14.20 454.76   1.35 223.25  14.21
2014-04-05  17.21 399.81   1.60 281.27  15.13
2014-04-06  17.48 465.56   3.48 303.12  15.79
2014-04-07  20.84 426.25   2.51 305.62  17.60
2014-04-08  21.24 443.35   1.22 308.89  17.74
2014-04-09  23.31 347.94   2.23 292.87  16.37
2014-04-10  24.82 181.60   2.27 317.06  19.43
2014-04-11  24.74 203.40   2.10 292.05  19.87
2014-04-12  25.18 314.46   3.10 315.48  18.50
2014-04-13  23.90 469.87   3.37 317.33  18.02
2014-04-14  18.65 285.13   3.92 327.87  17.84
2014-04-15  18.43 289.09   1.04 281.80  16.67
2014-04-16  21.00 355.36   1.58 315.00  19.71
2014-04-17  23.01 474.30   1.67 320.68  20.15
2014-04-18  24.18 462.43   3.50 239.99  16.19
2014-04-19  22.51 781.91   2.22 304.86  18.65
2014-04-20  24.12 724.82   1.35 318.53  20.67
2014-04-21  26.23 692.40   2.11 320.64  20.00
2014-04-22  27.35 554.83   5.08 287.20  17.85
2014-04-23  20.06 313.01   3.60 321.36  18.22
2014-04-24  19.36 379.83   1.24 330.32  19.65
2014-04-25  23.92 378.21   4.96 318.03  17.25
2014-04-26  17.11 639.31   4.65 234.57  17.43
2014-04-27  15.93 723.74   1.86 321.17  17.61
2014-04-28  19.67 563.47   2.59 334.56  18.26
2014-04-29  19.39 287.53   5.11 344.09  18.06
2014-04-30  19.32 283.46   5.39 346.42  17.90
2014-05-01  21.03 299.23   4.14 347.49  18.51
2014-05-02  23.64 330.03   1.15 345.15  22.15
2014-05-03  27.46 355.49   2.98 346.95  20.85
2014-05-04  29.37 316.00   4.75 347.29  16.45
2014-05-05  28.08 180.85   5.16 348.60  17.19
2014-05-06  22.42 482.71   5.17 334.39  18.27
2014-05-07  16.24 721.40   2.55 311.39  18.43
2014-05-08  19.15 707.44   1.56 345.21  18.79
2014-05-09  22.78 559.19   3.08 328.77  19.39
2014-05-10  24.80 611.95   2.93 343.05  20.35
2014-05-11  19.44 494.91   5.76 344.20  17.29
2014-05-12  19.46 500.24   2.95 354.40  18.43
2014-05-13  21.25 407.75   3.85 358.47  19.43
2014-05-14  22.63 296.82   2.70 359.36  20.01
2014-05-15  25.71 370.80   1.34 356.22  22.28
2014-05-16  29.11 462.88   1.85 345.73  17.88
2014-05-17  30.17 410.61   2.50 347.81  20.04
2014-05-18  31.17 414.22   5.00 357.18  21.87
2014-05-19  27.52 434.23   4.63 359.73  21.62
2014-05-20  25.30 422.24   5.00 359.30  20.37
2014-05-21  21.14 490.32   2.35 359.16  19.54
2014-05-22  22.63 540.67   1.14 346.92  20.99
2014-05-23  24.66 568.44   1.98 302.99  19.25
2014-05-24  24.07 791.25   1.31 266.68  18.42
2014-05-25  24.95 996.68   1.71 345.62  22.04
2014-05-26  29.26 827.54   1.16 355.10  25.21
2014-05-27  33.11 728.07   2.98 354.68  25.44
2014-05-28  32.82 633.90   4.29 340.08  22.28
2014-05-29  31.25 599.45   3.46 343.60  23.79
2014-05-30  30.76 626.73   3.05 360.23  23.58
2014-05-31  31.32 430.25   3.52 366.34  24.56
2014-06-01  30.59 316.29   1.70 376.06  25.89
2014-06-02  29.75 395.09   2.79 361.82  23.65
2014-06-03  30.64 284.80   2.86 368.84  28.47
2014-06-04  29.62 409.40   1.60 372.81  26.10
2014-06-05  30.34 418.46   1.52 373.99  27.66
2014-06-06  31.58 476.06   1.54 370.43  27.47
2014-06-07  32.38 512.78   1.90 368.53  28.16
2014-06-08  32.55 522.76   2.13 369.65  27.53
2014-06-09  32.58 544.80   1.55 369.99  27.40
2014-06-10  34.10 649.50   2.91 334.99  28.52
2014-06-11  32.37 602.73   3.62 350.05  26.04
2014-06-12  32.99 531.97   3.62 364.82  26.75
2014-06-13  33.07 438.80   4.97 370.13  26.15
2014-06-14  30.19 388.38   3.49 375.91  26.47
2014-06-15  28.70 469.89   3.38 371.97  24.31
2014-06-16  30.16 436.84   5.78 350.68  25.56
2014-06-17  29.49 567.87   6.12 366.54  24.29
2014-06-18  26.57 567.19   3.56 369.25  23.65
2014-06-19  27.07 540.51   1.68 371.54  26.87
2014-06-20  30.49 659.16   1.68 356.21  25.24
2014-06-21  32.57 678.55   3.37 352.21  25.27
2014-06-22  34.15 527.51   4.39 365.14  25.26
2014-06-23  32.08 367.54   2.77 373.09  26.21
2014-06-24  32.77 446.08   3.52 367.50  25.77
2014-06-25  32.98 568.00   3.89 363.99  25.77
2014-06-26  32.63 639.98   5.44 262.34  26.53
2014-06-27  30.08 915.98   2.09 351.31  26.08
2014-06-28  32.93 1000.70   1.64 358.18  28.53
2014-06-29  34.44 964.99   3.50 356.73  26.86
2014-06-30  35.39 1064.69   2.86 355.21  28.18
2014-07-01  36.35 1137.49   2.09 346.69  29.54
2014-07-02  36.69 1014.80   3.33 329.94  27.22
2014-07-03  35.25 787.48   3.58 341.73  27.64
2014-07-04  33.76 1521.09   4.18 302.48  28.11
2014-07-05  32.12 1493.16   2.47 302.86  28.95
2014-07-06  32.83 1557.70   1.74 316.67  28.25
2014-07-07  32.20 1609.82   1.87 273.43  28.18
2014-07-08  32.86 1903.48   1.83 320.16  28.12
2014-07-09  30.88 1604.83   2.70 256.76  27.89
2014-07-10  31.56 1598.05   2.49 267.67  27.66
2014-07-11  29.39 1541.57   1.48 324.03  27.55
2014-07-12  33.44 862.31   1.86 352.82  28.03
2014-07-13  35.82 926.83   1.38 349.45  28.56
2014-07-14  34.66 1647.60   2.99 296.95  28.28
2014-07-15  32.65 1806.82   3.40 271.64  28.01
2014-07-16  34.05 965.64   2.27 300.16  27.73
2014-07-17  35.06 956.49   2.54 331.37  27.46
2014-07-18  35.26 642.28   3.48 344.94  26.12
2014-07-19  33.55 860.93   3.96 270.95  27.67
2014-07-20  32.34 943.87   2.78 338.57  27.50
2014-07-21  33.18 826.83   3.68 351.25  29.20
2014-07-22  33.21 727.22   2.14 352.09  30.00
2014-07-23  35.76 685.43   1.83 340.49  30.94
2014-07-24  37.72 846.87   3.06 335.33  28.83
2014-07-25  36.54 1159.86   3.65 283.60  29.53
2014-07-26  34.48 1530.39   2.66 295.98  27.63
2014-07-27  34.26 1550.81   1.97 302.92  27.11
2014-07-28  31.38 1674.00   1.55 289.35  27.84
2014-07-29  31.19 1694.51   1.46 290.08  26.64
2014-07-30  33.68 1487.35   1.43 317.05  30.37
2014-07-31  35.36 1284.22   1.91 311.87  27.22
2014-08-01  34.52 1411.27   2.61 304.28  29.03
2014-08-02  33.23 1281.80   2.03 269.94  28.36
2014-08-03  27.46 2009.24   2.29 149.42  27.99
2014-08-04  24.65 2122.70   1.40 253.63  27.63
2014-08-05  28.01 2135.30   1.30 311.63  27.27
2014-08-06  30.52 1601.26   1.55 329.99  30.03
2014-08-07  30.75 1070.54   1.63 337.51  29.38
2014-08-08  31.35 850.11   2.13 336.16  30.33
2014-08-09  32.33 882.51   1.86 332.82  29.30
2014-08-10  32.90 1077.81   1.64 306.39  29.88
2014-08-11  32.68 1260.26   1.68 269.44  29.75
2014-08-12  30.10 1780.29   1.85 254.84  27.36
2014-08-13  28.34 2147.35   2.34 246.23  26.12
2014-08-14  31.30 1759.03   3.70 274.38  28.45
2014-08-15  32.73 1050.64   3.29 312.34  30.18
2014-08-16  32.33 920.07   1.64 325.81  29.76
2014-08-17  33.61 1029.45   1.63 321.96  30.82
2014-08-18  33.15 1222.29   3.20 284.30  29.51
2014-08-19  28.24 1673.44   2.23 245.48  26.41
2014-08-20  27.65 1671.32   2.19 291.47  27.75
2014-08-21  28.50 1140.65   2.03 262.80  27.46
2014-08-22  25.90 1558.39   2.69 287.09  27.13
2014-08-23  29.37 1130.53   4.09 309.03  26.68
2014-08-24  29.70 771.80   2.77 311.19  28.36
2014-08-25  31.31 946.98   4.55 304.32  27.54
2014-08-26  30.17 1232.05   4.29 264.82  25.75
2014-08-27  27.98 1270.66   1.80 304.50  26.88
2014-08-28  29.64 1014.40   1.70 306.84  28.18
2014-08-29  31.37 895.56   1.14 305.25  29.30
2014-08-30  32.86 812.55   2.42 299.14  29.15
2014-08-31  33.89 803.73   3.33 292.48  29.50
2014-09-01  32.36 881.62   2.19 297.46  28.94
2014-09-02  32.46 930.04   2.66 297.90  29.45
2014-09-03  32.79 762.89   3.66 297.60  28.31
2014-09-04  31.62 778.80   3.20 275.42  27.58
2014-09-05  31.47 1338.78   2.50 265.06  27.06
2014-09-06  30.85 1285.31   1.98 282.39  28.46
2014-09-07  31.50 1462.78   1.93 219.86  29.70
2014-09-08  26.80 2187.06   2.35 164.89  26.89
2014-09-09  25.68 2104.84   2.30 242.23  26.91
2014-09-10  26.32 1857.08   1.51 270.05  27.24
2014-09-11  28.85 1350.12   1.50 281.13  28.40
2014-09-12  30.08 941.40   1.83 279.61  27.95
2014-09-13  30.56 940.64   1.12 274.54  28.07
2014-09-14  31.77 1175.45   1.51 263.26  29.33
2014-09-15  31.58 1089.98   1.39 269.41  28.49
2014-09-16  31.85 1307.67   1.83 259.08  29.19
2014-09-17  30.09 1773.04   1.95 233.26  27.10
2014-09-18  30.68 1490.91   2.59 234.16  28.54
2014-09-19  30.86 1241.05   2.21 247.87  28.10
2014-09-20  29.84 1079.26   1.90 229.13  27.22
2014-09-21  28.94 1564.61   1.46 224.18  25.24
2014-09-22  28.42 1101.62   1.55 257.83  27.56
2014-09-23  28.53 938.35   1.06 258.90  29.21
2014-09-24  28.82 981.37   0.99 257.79  27.75
2014-09-25  29.84 896.13   2.18 247.03  28.50
2014-09-26  31.57 1361.80   3.98 217.54  26.62
2014-09-27  24.47 1595.84   3.05 176.04  25.39
2014-09-28  20.67 1110.99   2.13 226.87  25.26
2014-09-29  20.40 1311.31   1.10 244.72  25.10
2014-09-30  21.22 1337.42   1.15 242.02  25.84
2014-10-01  22.07 1380.33   2.07 239.74  24.84
2014-10-02  19.35 947.54   2.61 247.06  25.89
2014-10-03  20.42 990.11   1.62 242.69  25.23
2014-10-04  22.71 1020.33   1.47 239.31  25.91
2014-10-05  23.71 946.05   1.50 236.88  25.25
2014-10-06  24.03 973.57   1.27 233.31  25.53
2014-10-07  24.25 911.71   1.46 130.24  25.02
2014-10-08  24.01 1085.80   1.20 182.52  24.52
2014-10-09  24.08 1195.90   1.89 213.66  24.01
2014-10-10  24.18 1226.86   1.60 219.33  24.29
2014-10-11  24.52 1193.67   1.40 218.40  25.35
2014-10-12  25.10 861.59   2.54 221.35  24.35
2014-10-13  20.63 514.16   2.55 222.44  24.44
2014-10-14  20.67 650.92   0.99 218.77  23.97
2014-10-15  24.10 642.40   2.86 211.04  23.11
2014-10-16  22.86 682.98   2.38 212.12  24.19
2014-10-17  22.03 990.31   1.32 179.48  23.06
2014-10-18  22.98 1063.43   1.70 175.52  23.07
2014-10-19  23.01 1103.26   1.12 199.84  23.08
2014-10-20  23.64 1155.43   1.26 198.34  23.75
2014-10-21  24.85 1108.92   3.05 197.98  22.86
2014-10-22  22.50 903.73   1.47 196.35  21.74
2014-10-23  21.51 992.79   0.94 194.63  21.97
2014-10-24  23.22 1076.00   0.91 193.13  23.04
2014-10-25  24.31 1022.55   2.70 187.33  22.78
2014-10-26  23.75 910.69   2.95 192.31  22.50
2014-10-27  20.84 628.90   1.78 190.93  22.78
2014-10-28  17.74 582.64   1.30 188.62  21.97
2014-10-29  18.67 661.20   1.04 187.93  22.49
2014-10-30  19.34 823.55   1.00 176.32  21.75
2014-10-31  21.41 943.80   1.95 178.44  21.91
2014-11-01  20.49 896.12   4.57 120.75  21.38
2014-11-02  15.35 655.90   1.71 167.20  20.13
2014-11-03  13.47 620.99   2.43 176.53  20.81
2014-11-04  12.86 499.10   2.93 179.04  20.52
2014-11-05  14.41 631.47   1.24 173.22  20.89
2014-11-06  16.56 699.73   0.94 171.45  20.75
2014-11-07  16.88 872.85   1.06 169.43  20.77
2014-11-08  17.83 880.39   1.15 165.90  20.77
2014-11-09  18.40 891.82   0.90 161.87  19.75
2014-11-10  19.71 699.82   2.58 164.90  20.86
2014-11-11  18.01 689.79   1.80 160.81  19.88
2014-11-12  18.06 863.63   2.07 158.03  19.82
2014-11-13  17.13 810.47   2.31 147.99  18.20
2014-11-14  17.23 941.56   2.66 116.83  18.54
